LOG_Code;UI_Code;ADR_Num;ADR_Libelle;ADR_CodePo;ADR_CommPo
1 940 0027 004 009;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 004 010;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0028 002 001;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 002;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 003;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 004;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 005;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 006;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 007;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 008;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 009;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 0028 002 010;1 940 0028;;1 rue du languedoc;;Chevilly-Larue
1 940 1051 001 001;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 002;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 003;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 004;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 005;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 006;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 007;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 008;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 009;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 010;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 011;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1051 001 012;1 940 1051;;BAT 828 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 001;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 002;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 003;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 004;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 005;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 006;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 007;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 008;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 009;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 010;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 011;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 940 1052 001 012;1 940 1052;;BAT 829 - RUE NUNGESSER;94290;Villeneuve-le-Roi
1 950 0025 001 001;1 950 0025;;4 pl cesbron;95640;Marines
1 950 0025 001 002;1 950 0025;;4 pl cesbron;95640;Marines
1 950 0025 003 003;1 950 0025;;4 pl cesbron;95640;Marines
1 950 0025 003 004;1 950 0025;;4 pl cesbron;95640;Marines
1 950 0025 003 005;1 950 0025;;4 pl cesbron;95640;Marines
1 950 0025 003 006;1 950 0025;;4 pl cesbron;95640;Marines
1 950 0121 001 001;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 001 002;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 001 003;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 002 004;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 002 005;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 003 006;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 003 007;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 003 008;1 950 0121;;143 rue de paris;95380;Louvres
1 950 0121 003 009;1 950 0121;;143 rue de paris;95380;Louvres
2 971 0022 001 001;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 002;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 004;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 005;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 006;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 007;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 008;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 009;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 011;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 012;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 013;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0022 001 014;2 971 0022;;2 rue lamartine;97110;Pointe A Pitre
2 971 0024 001 001;2 971 0024;;lieudit redeau;97116;Pointe Noire
2 971 0024 001 002;2 971 0024;;lieudit redeau;97116;Pointe Noire
2 971 0024 002 001;2 971 0024;;lieudit redeau;97116;Pointe Noire
2 971 0024 002 002;2 971 0024;;lieudit redeau;97116;Pointe Noire
2 971 0044 001 001;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 002;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 003;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 004;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 005;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 006;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 007;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 008;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 009;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 010;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 011;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 012;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 013;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 014;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 015;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 016;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 017;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 001 018;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 001;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 002;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 003;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 004;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 005;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 006;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 007;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0044 008 008;2 971 0044;;bd gouverneur gal f eboue;97100;Basse Terre
2 971 0047 001 001;2 971 0047;;lieudit mouillage;97137;Terre De Haut
2 971 0047 001 002;2 971 0047;;lieudit mouillage;97137;Terre De Haut
2 973 0004 004 001;2 973 0004;;avenue louis pasteur;97300;Cayenne
2 973 0004 005 001;2 973 0004;;avenue louis pasteur;97300;Cayenne
2 973 0004 007 001;2 973 0004;;avenue louis pasteur;97300;Cayenne
2 973 0004 008 001;2 973 0004;;avenue louis pasteur;97300;Cayenne
2 973 0004 009 001;2 973 0004;;avenue louis pasteur;97300;Cayenne
2 973 0004 010 001;2 973 0004;;avenue louis pasteur;97300;Cayenne
2 973 0021 004 001;2 973 0021;;de l'Aigle;97315;Sinnamary
2 973 0021 004 002;2 973 0021;;de l'Aigle;97315;Sinnamary
2 973 0021 004 003;2 973 0021;;de l'Aigle;97315;Sinnamary
2 973 0217 001 100;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 101;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 102;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 103;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 104;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 105;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 106;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 107;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 109;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 111;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 113;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 115;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 117;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 400;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 401;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 402;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 403;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 404;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 405;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 406;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 407;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 408;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 409;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 410;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 411;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 412;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 413;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 414;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 415;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 417;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 418;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 419;2 973 0217;;avenue louis pasteur;97300;Cayenne
2 973 0217 001 420;2 973 0217;;avenue louis pasteur;97300;Cayenne
3 985 0004 001 001;3 985 0004;;Nationale;97640;Sada
3 985 0004 002 001;3 985 0004;;Nationale;97640;Sada
3 985 0004 005 001;3 985 0004;;Nationale;97640;Sada
3 985 0004 005 002;3 985 0004;;Nationale;97640;Sada
3 985 0004 005 003;3 985 0004;;Nationale;97640;Sada
3 987 0020 004 001;3 987 0020;;Avenue Bruat;98714;Papeete
